study_hours,sleep_hours,focus_level,stress_level,screen_time,physical_activity,attendance,previous_marks,predicted_performance
2.2554447458683766,6.285345139786129,5,6,5.305090776272066,0,66.0747850623941,58.77444365281889,39.84194155440322
3.629301836816963,9.819486386887618,6,4,6.422436464464516,0,73.82184931718959,56.265775225843946,65.29323998997465
4.297256589643226,9.052713538814253,10,7,5.507329774787915,1,61.30144989079999,75.86009696216219,61.50361552646314
5.104629857953324,9.029972228266827,7,4,4.712114932744108,0,82.0238021087922,91.9657380167015,55.970927690961915
8.066583652537123,6.812158958769822,5,2,1.2936585640214537,1,98.94905575874044,96.80402373540373,77.79194316182799
2.7970640394252375,6.488917014025991,7,10,7.779421443160686,0,80.17465480216893,46.35434826422546,39.147636754224756
5.628109945722504,5.640442431584237,9,7,6.590999341582022,0,67.89070420567745,49.28971675586319,58.84421997506431
6.331731119758382,4.338252979905563,3,8,3.0497542569067533,0,82.39087229952642,96.68417552698477,55.97543804556787
1.4180537144799796,9.188334257530318,8,2,7.859792305511954,0,56.14603392326938,84.19211370008756,61.422234558848096
6.467903667112945,8.877406054780465,2,5,5.213171127454254,1,94.43295401326993,92.97962948978639,65.0676974566996
2.5347171131856236,9.998306039716784,7,1,5.076958607450726,0,75.15419753899181,52.15795804812059,51.913681495232105
1.5854643368675156,9.979821022443431,2,7,6.2365122560067245,0,72.4674871019821,75.25515226656411,40.53035091074425
9.539969835279999,7.332590233615765,4,8,6.682388516630963,1,79.29323942267595,82.06837566504842,66.09279338953658
9.690688297671034,8.613924491083063,7,6,5.595350251320519,1,81.23919313947013,80.80671312681835,78.39510954339293
8.275576133048151,9.668594379294568,3,5,1.8966702245634002,0,53.58879031132565,64.48910145200189,54.49408031451371
3.741523922560336,9.097884344064468,2,6,3.3678725419614888,1,84.13086106117012,40.92369350147851,46.300779790163965
1.8790490260574548,5.484088610459186,10,2,7.496585482282348,1,62.09658401577648,74.9755634082558,69.47462907525454
7.158097238609412,6.703264811860561,7,1,2.5723092829069634,1,85.69763162532949,55.186092350776526,68.45799485767719
4.961372443656412,4.77495649090897,1,7,3.605169166862593,0,91.12673971920984,67.01525476857341,51.505386520438265
2.0983441136030097,9.724306163552335,8,7,4.0245381806093725,0,90.197925377626,97.45486090502904,57.374752650171295
5.456592191001432,7.63704780670528,3,10,4.075834927861165,0,77.62504837039445,63.94211905854608,52.4161147053762
1.3094966900369656,5.371856833020776,2,10,5.290577077461679,1,76.00849461553756,90.3880963998656,31.45949061085406
9.18388361870904,8.03020410643514,3,2,7.601530864212953,0,57.14379806697059,51.31243634495507,59.81955232230924
3.3290198344001523,7.708769442747375,5,2,2.6848489828275346,1,88.76730752015678,80.34762988150173,60.44294499080029
6.962700559185838,6.148976308197043,8,1,1.8505096341064264,0,63.570469022335715,98.6204172663366,79.5291943870053
3.8053996848046987,4.681345553197774,10,10,2.382293429019561,0,74.83477114089733,46.113586052376206,46.28312118682609
5.680612190600297,8.029439173556797,7,8,7.208474301464887,1,64.21370464637583,40.49919653363152,44.82592472117698
5.920392514089517,7.121846205422759,7,8,5.520675688586442,0,56.691418149984656,66.01496755795687,54.383423893333415
2.6636900997297435,8.633910350413835,7,1,3.001347524674121,1,81.47788484458682,45.55752898308203,60.511687118278346
9.726261649881026,7.12098100667196,8,8,6.711628572780321,1,52.71660174114519,84.90306098057388,66.98299702147007
7.976195410250031,9.113089001911241,1,9,7.029589974544052,0,87.43226170631,94.87291983091353,59.33058793880684
9.455490474077703,7.311441032646913,4,4,6.925600370831946,1,65.87933976305584,66.04125836252553,62.989809370990905
9.053446153848839,7.365627829212317,6,1,7.432485735476881,0,50.00673465022427,55.52269852932646,65.08156385066327
6.381099809299767,9.25992161595007,9,1,2.7656871412135313,0,75.55645696186149,66.06419914039658,77.70662944964306
9.296868115208051,6.420897197274382,2,3,6.285293501223948,1,52.34259542638016,83.40686907100006,53.492126094812946
1.7964325184672756,4.804091370703844,1,5,4.22377648091898,0,63.80847789104497,40.54324969482226,26.563073847933975
2.763845761772307,4.172696057880033,10,5,6.893989870230431,1,85.3488243727858,75.36723936908183,65.42845970583967
1.4070456001948426,8.530823534041714,2,9,6.099434740131293,0,53.13448108109329,76.79750109324274,32.59512452477767
3.927972976869379,7.7218573081207875,7,10,6.435132125498073,0,91.96692461780012,78.26129481375614,52.98543035989546
4.498095607205338,8.22447860859534,3,2,5.593132863767501,0,50.19099613292916,54.52132479885263,48.95819090872672
3.442141285965063,5.277784969053465,10,2,2.242001386287948,0,62.34119346009511,82.84316340268761,68.89259792546665
8.458637582367365,4.818228853520619,2,6,4.8151884322785685,0,87.04520280760357,45.483489179906584,56.36900286117221
4.210779940242304,4.087267994007291,7,9,7.892688176671557,1,65.81350748646534,51.95622018800805,34.51127394662993
3.5284105871864266,6.103525352839582,2,1,7.561716465479832,1,55.094619403300676,92.64820279926892,44.56066944116012
5.884264748424236,7.539506121127799,3,9,1.3022161505790817,1,68.0116959400214,84.32338904359398,51.10174541096336
2.2683180247728636,6.353464270598394,7,9,2.15370371010606,1,63.51966431922628,40.824733240680715,38.96489414129677
8.219772826786357,6.624849532142374,4,9,1.9221014141819333,1,92.13559510802774,54.90257562218801,64.38039453356211
1.6709557931179373,9.424952166962491,1,5,6.081859369897068,1,65.66739587925716,52.864388979589876,38.48697894669171
9.881982429404655,6.089532802139802,5,9,6.7244973089986155,0,89.44662358880036,56.248379682218356,63.574505766592324
7.9502029236699165,7.083936934958865,9,4,2.4945795641747033,0,94.59360724053673,54.85358621679318,86.12572827481567
2.7884411338075514,8.701918076446859,8,2,4.540968850662803,1,71.69087097882648,43.751577744570746,62.185042603546606
1.0496990541124216,6.379256693927621,9,6,6.8849211960784,1,95.4971571927196,67.53643099580921,55.75563671209137
8.339152856093508,7.732520201367241,10,4,6.129610813363755,0,68.86590269815964,83.9640084871699,71.85019825554026
7.361716094628554,9.17418225248047,9,6,4.795660438442938,0,98.20392082450542,76.40390348304618,77.53912507845567
7.561064512368886,9.697123741945852,7,3,5.13243383321141,0,54.46447622627865,80.37230011588478,68.921190613299
7.941433120173512,4.882440885574228,4,6,4.55852382841396,1,84.35096332516213,44.86895071217435,60.04344857704524
1.6664018656068134,9.559525750968966,5,2,3.082839159231744,1,74.69070202284644,97.08944261060724,64.11089358968366
4.226191556898454,6.952697758477229,1,2,4.955153950013113,1,69.38244027278236,90.30951003058149,50.63502589345765
2.0428215357261674,5.54946632979375,1,9,5.822197114350635,0,81.63559393743004,88.30541910973976,34.59635379419625
8.767930832880342,6.754814537429568,3,7,7.113260411025654,0,85.19285458171656,89.37902830250604,63.524559467729595
6.609683141448022,9.880195451712861,8,3,5.454039477854737,1,50.21816348251546,95.96263048796568,76.0983745067679
3.9780822236738427,6.955708563957217,2,1,6.327850759302106,1,58.347654437359935,72.65523796682186,56.541358099266255
1.5720251525742128,5.9725096617250495,4,8,2.120501444682011,0,85.65230253171593,52.016921072057556,41.83855791311904
3.79884089544096,7.800405125900355,2,6,4.2309023209385295,0,83.31927067891033,77.00701647115247,52.140276200605015
3.9266498982407234,5.440873712669158,5,7,1.0653213387896532,0,98.30237525643386,84.57288962007634,56.7481959459744
7.566455605042576,4.455179968651984,9,9,2.7267520516513613,0,88.05188951253915,84.27504360124152,80.33869533344044
6.738017242196918,4.773278331463896,1,5,6.085232005791034,1,97.53863538656691,71.2869414500128,48.93369331208932
8.98491468318694,4.768275033746635,5,1,7.942669659445544,0,85.12702507674035,44.10752316001468,70.38995331306957
5.249934326457543,4.911416161073766,9,10,1.6942466971105112,0,64.90261043197216,62.26677630580767,51.895171986334816
2.0763482134447155,4.83296303589646,1,7,3.8104602110290178,0,55.268246112542826,95.24599650780144,32.762695542549004
7.419203085006955,7.845248468819287,9,5,6.600496780894116,1,89.09119316724679,75.06693458544555,70.40611064268572
7.847065437552077,5.0912805063948685,8,3,2.428249442402292,1,82.2074610737958,72.29991659534281,87.49879979931316
6.051494778125466,6.074003699943179,4,9,4.8855946451160035,0,52.40930061966481,56.13121086293161,41.910638324990174
7.938704619591049,9.380730459436071,10,1,6.131499072207724,0,68.00252329504892,62.10693519499473,79.21490437895795
5.444160367279517,6.843769841577235,5,1,5.311898151821254,0,97.8399907742143,93.72076534919016,79.59396962861842
5.704595464437946,8.005346431126164,5,1,2.316173142307913,1,75.02005728551006,79.98778285161015,67.70274529330143
4.847869165226946,5.033919227209779,6,3,3.487691980800176,1,71.63645680098523,87.24322160513998,62.63167091056045
1.2287721406968566,5.153734112852025,7,6,6.48654249139778,1,72.8849802579647,67.2607253840593,44.91530961788427
1.97102284293974,4.245211697598873,8,10,4.879585598924116,0,60.444136200258185,77.81483316736947,38.55126788663423
1.2828626711806081,5.013610378432987,8,3,1.036607294800389,1,68.43535854323976,54.90301652459245,58.7003662146206
6.727693701374023,5.671542034191752,2,8,6.326935320196657,0,68.49066279935883,82.32764981700917,46.91906873025599
3.82920382968694,5.062062905660481,9,10,1.2471794845816735,0,52.61775100937362,65.65608002220024,40.069805488534385
5.577136220482325,4.532215202542334,7,2,6.220136479118625,0,88.37838142589591,66.55273088888474,63.83760066384203
9.168098265334837,4.723815226603605,4,9,2.417363921156662,1,70.82522159519395,78.9593394746129,60.3739323141361
3.2436300623398746,6.764672608196355,4,3,7.706514360835661,0,91.10899434082117,96.1768372881356,56.15016929774398
4.693446307320667,5.238002310434755,8,5,3.5755852591145914,1,92.51740005599477,43.84038079651725,56.9653561850889
7.799960246887438,6.185619166288452,4,10,3.2885213143665535,1,60.599702734932904,89.48459424082046,51.83534253029848
3.059183489424602,7.020503625129141,6,8,2.0422163523271126,0,82.86767410850644,57.54298662473158,58.61157566676116
1.6928191884591368,8.142368971776191,5,2,3.1392295084315043,0,73.6140902081491,66.63516727038267,53.28184232367336
3.6077630762239123,4.235872839046594,3,6,7.136555332797404,1,94.00783689607425,41.31479972650054,48.8475577232098
2.4509915852860398,8.796462393454256,10,5,7.9743403633907315,0,60.787033958822704,58.06276467005878,50.62174312092265
9.367278871083158,7.767402336945446,2,10,3.5781667135479385,1,83.89066001550222,70.15787455780783,61.314977567073065
8.273083416079754,4.4905541916932314,9,9,4.140274416681798,0,80.38760611263612,43.37056464084634,58.33744680191877
6.700633808593811,9.241471744640663,10,5,6.054496567419159,1,64.76507387859164,69.46574376298992,74.15238233865418
8.84314531168946,9.525234403190879,9,2,7.2033704632555215,1,56.83004518255863,95.62663773150564,74.77531474899676
8.23304869209203,4.366467759129183,1,5,5.151310339307489,1,82.58198802386383,46.323593086468314,54.23462545195534
2.6791305299743224,5.661265888883222,10,4,3.7406798872448053,1,86.92987290661654,85.86644368453025,69.27064288145527
9.0330309864098,8.837207678758368,3,7,3.888352885940366,0,65.78136718816751,64.58026320255956,56.90053981129662
5.854080177240856,8.48955814230195,8,6,5.869327025477648,0,82.2416302011157,79.31042287146028,68.20367684215344
8.266961396476564,5.107126116138264,6,2,1.0225278452299507,1,69.75654538057516,55.614195879113765,76.02464231532504
9.06482169931144,5.256095940020262,5,5,5.337125362218885,1,85.66034416413089,49.5695357524815,64.01030572022958
3.8620312747467747,6.222832616748292,5,7,3.488451073089502,0,59.96076374470265,49.627756856273585,39.401016454002196
1.9904673207490908,6.907137911146128,6,7,6.5593813189395895,0,94.51075013180872,44.22951673858868,41.45315582277211
3.051416462877475,7.709528629181776,7,5,1.6509344787619251,0,64.37047982327898,51.13880229407458,56.10782539515802
4.843970097636307,6.213481837418635,1,9,5.117415868638734,0,68.38929938780765,79.8531630993381,42.27938080284333
8.362132893302437,6.775208296798887,9,4,4.366810229202866,0,52.90459760401749,92.90143671061048,76.62810454802002
8.74657524930709,8.48482562880254,3,3,5.496278681336592,0,55.57561061606382,88.84754113546971,57.72846559859883
1.0625691747807164,4.220099217343588,4,4,1.4539751613807783,1,75.7930951356164,81.10805859246904,42.63083459630762
5.596725723198092,5.514621666064125,10,5,5.059886511996919,0,63.379633836398575,46.62591180466616,63.777328803206785
4.7566990283390105,8.280097515307315,1,6,4.930392115716666,0,91.77401128710972,57.35124677775699,53.04066270367285
2.9989702942365724,9.371241026123196,10,3,4.924620660913197,1,50.734669432747694,58.58841251934814,61.73475420374478
2.0787883060031453,7.070064652693997,3,2,5.224413666175184,0,68.95470243359681,54.997416783857275,40.45011300418441
4.038536542632651,7.192680911591894,2,4,5.735275560584536,0,66.86727733845464,70.90033958258338,42.48540228979342
9.486187335212673,4.643032068038656,2,5,6.634922997765388,0,50.966381545880054,72.13322889278035,55.217946975604804
3.908826388186797,6.684474200940728,1,4,2.8887450408975006,0,56.21841995002551,61.41315851026661,47.25007819186731
5.669115595690295,7.195703598730139,8,3,6.775345871260434,0,70.68213374593176,61.22734952418616,57.699511109532004
7.3271706300566,5.454823021808378,3,8,4.487789775844176,1,74.64322922237233,89.71333587436487,49.951154794330336
4.272666421413646,5.615459385696286,3,10,1.539407953940318,0,70.21448736274345,87.35757089918113,46.55834271323527
9.746038744488645,6.263704978627736,6,4,1.4098565047078544,1,76.5468839206047,58.46774990084474,69.01167071392568
9.662025654479,4.120427186666358,8,2,3.3396682308724257,1,79.75658374528408,94.82730663239556,78.78758874015882
3.2660406624282774,5.93247499349907,9,2,6.494278839780273,0,50.49619105639178,97.16890102015037,53.895281595349665
5.475236553031469,5.268688041979268,9,1,5.95376654318641,1,73.2047579726752,59.60455252180245,63.67752555712238
3.707904788350927,5.964984113067488,4,4,6.520304752706845,0,98.17496204437941,61.26549692758329,49.62904767343787
3.5635644493972087,4.718572790915507,5,10,4.6208833950912656,1,75.95161400647743,70.33804920531753,37.74197644273557
1.3319825261907952,9.34316368443937,2,9,4.081392985688434,1,83.87711337294766,96.46724875202041,49.711851851567516
6.486079005819072,7.561554721324292,9,7,2.0321676869439877,0,65.59319289584415,92.57916598853869,70.94316180461422
5.524111209059753,8.074613914866937,8,10,3.297349275265181,0,88.69956890763812,46.154077755015386,61.889929250639774
1.463308761249904,8.73502743164403,3,7,4.038135563217127,0,88.64607409380575,63.56384459628497,39.284101458025866
3.507818178129503,6.990653193574344,9,7,1.6202030077573206,0,76.06480238270694,73.20227138498632,62.644620268886115
9.174392973699883,4.521521728524542,3,8,2.544283668978479,0,98.80069116396068,70.1879483530924,75.22996608869393
3.1560570160027517,7.2226392509112864,9,1,5.187577058446172,1,56.27751073813267,51.63178407621356,55.384771973182154
2.304053848821008,7.521046708125275,2,10,6.149641799674329,1,50.84738324447905,91.52900627008928,37.575824144789166
5.405074842498067,8.47263684510598,10,10,7.988432579750647,1,88.50791058785481,80.61644697981023,69.98890661034409
9.870854086995406,6.589957277378076,9,8,7.531793319404904,1,90.35777686824413,90.27450249110822,82.518504412852
3.178497443603504,4.765481816773383,8,4,5.497956396746341,1,56.01036145602881,91.52585676096834,55.538098161711424
7.049219926652907,5.702655434792347,9,4,3.948736373058504,1,63.2791416479303,84.90135121994439,73.02273924785133
7.854576537958458,6.178493778391811,5,4,5.453241552957629,1,50.877618168331445,66.35263607498304,59.4798212250873
3.1387378959315972,7.875503447989607,2,6,6.499561326561624,0,64.66543053902824,76.63280530092547,46.063958948717136
7.553947137506736,7.424669828013471,8,7,1.8283533364637112,0,88.65709369593358,49.62192436718459,64.62794136397335
4.3100481944732785,6.1365803553870775,6,6,3.8693342278740177,1,75.89802638562895,80.41872504849445,49.42688730405743
6.690752475342215,9.919091492757879,8,1,6.878615999449321,1,67.40477965841441,50.75519534435685,61.83145767736469
6.7017673968480524,7.634648916141323,5,8,3.686830663531308,0,68.58696474531652,81.63697543060941,58.07224575060432
5.821972156672826,5.423360750415966,10,10,5.003105898590306,0,50.06768128577341,53.775889645238124,51.431981605608584
1.8126079304896747,4.6106948357224224,2,7,5.114385526035387,0,64.9900263782618,47.0530780090132,23.218743681495695
8.51772246030314,4.917154835105992,6,6,2.2913337719354754,0,82.32293708189653,49.91706940857745,68.67885193068784
3.8870205847456223,5.475746370307049,5,6,3.535648091566019,1,98.70972219081786,40.11952811314421,50.520969333093376
2.678666593598688,4.964088239557334,5,5,3.341579021193525,0,92.35304134919497,83.12437707121182,55.16823158516966
1.3669762739928752,5.119402144307834,1,6,1.1833769597244537,1,51.17974823227646,83.94406294350274,30.87536902070497
6.318036488694176,5.710571012163083,2,9,1.1693423472394868,1,94.92803023374196,70.89600099479557,46.925282866740915
7.098079256580542,5.040241571768529,8,10,6.821879305730414,1,89.15992066493129,49.68176806332302,57.31458164769096
1.1492904603507053,9.380592547758551,3,9,2.9114956698096868,0,89.01880617854903,45.01326025064139,50.80425177059073
5.608837524693529,4.481402473969853,10,10,4.626551363671708,0,72.89978795017858,41.14773798623722,50.90380752365509
3.0384619767814414,7.147068337421528,3,8,3.0910790151214114,1,69.90026464772514,49.944890617913245,30.93157774239041
6.806555113685048,6.462380961937969,8,10,7.584754715807383,1,65.14578644165962,93.45133209898881,62.26092092169007
2.569297861044923,9.894271701451638,8,9,2.8150773120604162,1,53.284742947718286,54.4922105021009,39.70944992695007
7.218439642922194,4.672233413008314,2,10,4.007597689172545,0,61.41176817468495,61.25627963303294,34.67646593171156
4.480618116704837,6.38713359427445,8,8,7.109111753392213,1,62.33018174890123,46.32072906887999,44.44464340666007
9.43056989863061,9.816822599652212,1,8,6.89353496754266,0,74.20385348551008,53.34167828489022,54.95183257384424
2.2376884973139393,9.193042755363882,6,1,2.302709924923941,1,87.3722203298347,71.15347424681231,62.98011639388546
4.069597159452327,8.902432425695679,8,10,6.618503168569973,1,73.69049141989733,76.46516098573915,53.92273770889148
2.021261691165302,5.547416962269639,3,5,4.207308207165249,1,52.89222247235803,54.72113884997266,38.054677979657825
9.322242564507064,5.025325524340395,8,4,4.380782104597486,0,97.8894900494102,43.46392955350703,78.78333994274531
8.896054180428829,8.011859319546586,1,2,1.9343598069116066,0,97.13621595470562,63.46197214764392,79.41410594849215
3.3214746494364005,9.576255934765515,9,8,1.5642105962998727,1,89.25947715742042,54.05220225558005,74.239236789249
6.939856414307611,7.3405773580835785,9,3,6.095575148816357,0,99.56639507821103,53.17323539378812,80.31894413460456
8.354999801810942,7.429676136819399,5,4,4.475228066487098,1,77.22411664001315,97.59176816280731,73.15869169581357
5.996807304395161,5.6798745619617055,10,7,4.057954918306256,0,98.13841751266031,76.97802915554345,78.08757522614586
5.766855205204059,8.616957599151622,4,10,6.106557600566777,0,53.78025203083754,73.41270659032575,47.386214908513125
3.1766706181040654,5.12226249134514,6,9,6.358590292937768,0,68.28403741306857,64.94650621139931,43.77282734317181
1.837924910253093,5.942075418425462,7,2,2.112357173685475,1,61.26906340033829,65.73666000580866,54.8097131762071
9.074941821579941,6.5526186316985005,5,3,5.271576046343489,0,59.7916542067135,72.45430023028484,60.6127922524556
9.103762514469974,7.04566227210673,10,4,1.9474785759437987,0,57.0401474446338,81.78578842216643,73.709140997105
6.697913115459412,5.454458394490482,9,10,6.25962560220332,1,81.12068207829984,82.12876577090977,61.94321155047712
4.051268119438307,4.689020948435221,3,1,5.5986860938699765,1,89.06609278736525,50.30163446232697,53.58772073528545
4.142886171513948,7.663720254649796,7,7,7.696302347584206,1,78.91491997101804,70.00676512459762,51.93511786474173
7.533601109832154,5.731783319441535,10,2,1.4827061144949483,1,57.34813547941049,64.71748570204612,75.21361916652299
9.073992339573193,7.487429328535674,10,5,1.3993830480587803,0,90.55618849667354,92.23161797616305,100.0
8.983777818386056,4.926176291645214,5,1,2.975309522852401,0,81.79773535818643,77.88513527310258,66.76809352626572
8.018879912718614,6.886840611128905,7,3,2.8319397861513416,0,69.40828530634977,71.95024398495892,75.16927768905407
6.77828481538859,7.195536595309515,2,2,2.7288515935039985,0,83.70651477680315,46.923678530735046,60.176982372665655
1.7572596849554394,4.310941220934561,4,1,7.343782063647257,0,62.995248962141645,76.3382733594047,46.435286117339885
2.454658426851524,6.019625669163523,2,7,2.7468233989465425,1,67.25961042471053,47.03223434081401,33.35001766520206
9.086987696743714,4.8064880616338455,7,5,2.9036480829004168,0,95.87429215659951,60.232394533945126,73.60202037994267
6.457861536936309,4.380249822836607,2,1,6.315787836925746,0,64.52522528357102,48.57051788885991,48.61841415755372
1.0827734645496667,9.939761394339671,1,6,4.14817889715378,0,73.49941340789684,81.52441882146213,43.31493522471507
1.913243885794289,5.934123069848338,9,5,6.436973898686269,1,94.50705686980073,52.37512683016916,48.971756260696516
6.971515921972502,8.85924667512781,1,3,1.4575631029506968,1,85.38606751337637,63.51156239128156,63.90865429371924
1.0455542546159682,5.527843928582583,8,7,4.41299835571369,0,53.110161308235135,93.74048665712672,39.591630756615025
2.4472724627574878,8.089016333343576,2,10,1.2352952012829785,1,57.36515221394852,52.25898300393822,36.943718273499854
5.938604104299275,8.561367159338118,8,9,1.4385724241874818,1,50.392079538595844,70.46830383752675,48.63354769926138
7.227056779234239,7.573832443647065,3,9,7.345062173410876,1,81.54608951145818,65.15629966996133,57.22168712485449
6.867651335523405,6.82945713130095,6,9,1.9747175978231661,1,72.38367127052092,41.08744246274378,56.0190013126592
3.018423785145038,6.471045484883611,3,2,4.72694477592652,1,56.713742545113774,87.56548681436877,52.21984611933886
7.409612992127823,6.093209599257972,7,3,3.8776692182049457,1,97.89670605283852,44.142754378875985,60.66219101338913
3.135241787471201,9.577174865486956,10,7,3.431403283811899,1,76.482986197281,68.45530125861721,63.26542240354649
3.9285972834334095,8.983716446726374,9,5,7.298833419810907,0,62.09466470564446,73.640697696337,65.62259055312221
7.718422646062217,9.790161463999075,2,2,1.1527637774284265,0,75.03017855773538,77.70558739687522,69.2856661852699
6.846696091424932,4.745783340913269,5,3,5.646527803229124,1,83.98101663675538,81.31789775847253,60.15646122960567
8.6430106944476,8.385204851221864,6,10,7.743761039494853,0,53.81196089867822,55.196343011362906,47.441079370304436
6.91851603070309,9.630042740926227,4,6,4.921177284232893,0,63.7351907523946,40.59872659950696,52.71909133633725
6.114777430019244,5.087398396993961,4,7,7.557757234231643,1,90.34827454419968,83.40661974129472,52.38923799626221
1.8430729104528323,4.398977604200665,4,9,1.3658051550021664,0,72.98324352013306,72.13939596085471,46.83228193608824
4.309442227534902,8.446723895740355,2,1,3.93155323351913,1,77.32885710161474,90.16706219243493,62.92087009794811
3.386821309135529,7.446838679079471,4,7,2.8211045367343583,1,71.64080011047346,89.28330177404166,50.887260402934395
3.195906790411752,9.050972660549633,1,8,6.115746754865109,1,52.194997132150256,90.59957006727299,32.72217473091051
9.75709499277201,4.838634259757737,6,3,7.869079633480727,0,58.2874889910078,69.10567959877241,65.01122488153742
4.537879522000844,8.771603871159341,1,4,2.7957104371097348,0,72.27708193709455,60.017703750211936,53.70139097935896
9.02841899659402,5.209763920286467,10,10,5.579222210318521,0,60.459273270396395,87.4934921554822,61.48190704288814
6.680247633975366,4.981935657194227,6,6,2.3866834293181807,0,52.49895143298394,67.07764678175529,42.77040878608709
8.153301731874835,4.985594787585958,1,10,4.95731178200127,1,92.18248320259119,51.006531784206075,49.81419699456274
5.523733837946729,8.887448321388293,6,7,4.247527406818353,1,99.0596264582058,91.29844117368846,71.43653888602533
6.192134961637232,7.991183324177201,10,4,7.804037307420759,0,89.65714369983698,92.95359260634083,80.83129255378574
5.432659244369775,7.138392548614716,8,8,5.259690908875266,1,92.68924608523335,67.97858536841021,74.21790959242148
2.7571868901824006,6.152982904741015,2,5,3.4465446046077313,1,62.09885651585227,44.54198363858725,36.57979144188763
7.502069037353548,9.26320324487865,2,1,1.7986704942155336,0,98.03134877565998,63.269565395015874,72.84543159397363
3.526951261967702,6.354670644535812,4,4,2.058727801144542,1,59.84628522267142,88.2122595677562,48.150383962689396
1.2188436978830846,8.899596636829463,3,3,2.5772185096586457,0,97.57149051809162,94.10644171277372,61.849912230800236
6.80925066316451,6.634809451421311,4,9,2.756766629382086,1,99.74096469829755,52.20836454985575,59.88542327319978
2.5939961146634403,6.2616665765494455,7,8,6.954312404887965,0,85.58614028730244,44.01841672151629,45.66924028008259
9.464127259176228,6.776078714017639,1,1,4.928559517977675,1,99.0571865895911,92.64102718797032,86.25856481579626
9.585357193023286,5.808267244984853,6,6,4.663736379620565,1,78.47698897835518,63.364296338732515,69.7234412589977
9.233779511984036,8.485656281057507,3,9,1.8033821030845223,0,62.97708915880452,72.5056578560538,59.229805059777895
4.331428302298999,7.016322340554875,10,7,7.020977853446045,0,71.84979428328104,98.08394872304554,61.471001548559826
1.1391095487598069,5.393276170880904,7,4,6.059700122459386,0,79.6780467689393,43.99388367485337,46.91354259033054
9.354867063289529,9.397447439647411,10,1,1.473678533300011,0,53.65407810135075,78.89908044712573,81.85065901231198
4.8536573348558285,6.303347328239268,2,2,5.954845680608381,1,81.1171632308623,44.446325354492025,50.75788808673672
9.699893371393026,7.261317166683932,2,5,4.804767521398523,1,99.05889183811473,62.52813570799002,71.4973059846666
9.672579793803276,9.438832665787281,4,5,1.5720774202274477,0,59.50538248918638,88.22887271160681,71.6827492381817
8.677085099206241,7.745427975483953,1,8,4.208104490700595,1,89.62975581441916,66.00833396533807,56.04191153760859
3.6500400286262713,4.701388244250184,3,6,4.392874009910329,0,95.39493968898097,99.83094123417703,46.44249434488579
4.465879557417328,9.638992741680852,9,8,2.1604217811429303,0,97.18507964101104,73.54355709679612,79.04618516868615
8.660230043651712,7.766248318428508,7,2,7.619887029001976,1,98.00678022027236,59.269729158157205,79.95254240670961
3.852298046406499,6.009433687942517,7,3,6.9498276003646335,1,76.0729819360736,53.20667955428519,56.79638494716842
